name,rate,location,description
استراحة ليلي المالديف,8.3,"مافوشي
– اعرض على الخارطة",يحتوي بيت ضيافة Lily Rest Maldives على غرف ضيوف عصرية ومريحة مع خدمة الواي فاي مجانًا. ويضم مطعمًا خاصًا به، ويوفر مكان الإقامة مكتب استقبال على مدار الساعة ومكتب الجولات السياحية وخدمة تحويل العملات....
Sea Star Diving,,"مارادهوفيدهو
– اعرض على الخارطة",يوفر Sea Star Diving in Maradhoofeydhoo أماكن إقامة مع حديقة وصالة مشتركة. تحتوي جميع الغرف على تلفزيون بشاشة مسطحة مع قنوات فضائية وحمام خاص.
كازا أنجوي,,"هيماندهو
– اعرض على الخارطة",يقع Casa في هيماندهو ويضم منطقة شاطئ خاص وحديقة. ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف مطعمًا. وتتوفر خدمة الواي فاي المجانية.
J'aime Holiday,,"هولهومالي
– اعرض على الخارطة",يقع J'aime Holiday في هولهومالي بالقرب من منتزه فيري تيرمينال ويوفر منطقة شاطئ خاصة وتراس، وتتوفر خدمة الواي فاي المجانية. يحتوي مكان الإقامة على شرفة وتكييف وتلفزيون بشاشة مسطحة وحمام خاص مع دش.
Coral Cove Maldives,,"دارافاندهو
– اعرض على الخارطة",يوفر Coral Cove Maldives خدمة الواي فاي المجانية وغرف مع تكييف في دارافانتهو. تحتوي جميع الغرف في بيت الضيافة على خزانة ملابس. ويشتمل الحمام الخاص على لوازم استحمام مجانية.
Royal Garden Villa with Everyday Sandbank Trip,,"جزيرة راسدو
– اعرض على الخارطة",تقع Rasdhoo Garden Villa في راسدو، وتضم منطقة شاطئ خاص، وتتوفر خدمة الواي فاي المجانية وخدمة الغرف. يوفر مكان الإقامة رحلة يومية مجانية من الساعة 10:00 ص والعودة في الساعة 4:00 م.
ماثيفيري إن,9.1,"ماثيفيري
– اعرض على الخارطة",يقدم Mathiveri inn غرف مع حمام خاص وخدمة الواي فاي المجانية، ويتميز بمنفذ إلى الشواطئ الرملية البيضاء، ويقع هذا النزل على جزيرة Mathiveri في المالديف، ويضم مطعمه الخاص.
أرورا إن,8.4,"مافوشي
– اعرض على الخارطة",يقع نزل أرورا في جزيرة مافوشي في جزر المالديف، على بعد نحو 27 كم من مركز المدينة. ويقدم مقهى أرورا في الموقع كلاً من الأطباق الغربية والمالديفية. وتتوفر خدمة الواي فاي المجانية في جميع أنحاء النزل.
بيتش غراند آند سبا بريميوم,6.2,"هولهومالي
– اعرض على الخارطة",يقع Beach Grand & Spa Premium على بعد 3 كم فقط من مطار ماليه الدولي ويضم مكتب استقبال يعمل على مدار 24 ساعة لراحة الضيوف، وتتوفر خدمة الواي فاي مجاناً.
amuhut1,,"مدينة ماليه
– اعرض على الخارطة",يقع amuhut1 في مدينة ماليه على بعد 500 م من حديقة السلطان ويوفر غرف مكيفة مع خدمة الواي فاي مجاناً، تشمل نقاط الجذب الشهيرة القريبة ملعب كرة القدم الوطني والمتحف الوطني وعبارة مطار Velana.
نزل يوريكا أثيري,6.6,"هولهومالي
– اعرض على الخارطة",يقع نزل يوريكا أثيري على بعد 500 متر فقط من منتزه فيري تيرمينال، وعلى بعد 4 كم من مطار مالي الدولي، كما تتوفر خدمة الواي فاي مجاناً في المناطق العامة لمكان الإقامة.
نزل ماداغالي,8.4,"غوريدهو
– اعرض على الخارطة",يقع نزل ماداغالي في جزيرة غورايدهو، ويشتمل على مطعم، ويوفر خدمة الواي فاي مجانًا، كما يوفر مكتب استقبال يعمل على مدار الساعةً لراحة الضيوف.
The Wavehouse maldives,,"ثولوسدو
– اعرض على الخارطة",يوفر Wavehouse maldives خدمة الواي فاي المجانية وغرف مع تكييف في Thulusdhoo. تحتوي جميع الغرف على تلفزيون بشاشة مسطحة مع قنوات فضائية وحمام خاص. تم تجهيز غرف الضيوف في بيت الضيافة بغلاية.
منتجع جانجيهي آيلاند,9.1,"غانغيهي
– اعرض على الخارطة",يقع منتجع جانجيهي آيلاند على مشارف نورث أري أتول، ويضم مدرسة لتعليم الغوص وسبا وضفاف رملي طويل، ويوفر غرفاً تقع فوق سطح المياه أو على الشاطئ أو ضمن الحدائق الإستوائية.
Eden BAANI Lodge Maldives,,"فيليدهو
– اعرض على الخارطة",يقع Eden BAANI Lodge Maldives في فيليدهو، ويضم مرافق للشواء، ويضم مكان الإقامة مطعمًا وحديقة وصالة مشتركة. يوفر مكان الإقامة مكتب استقبال يعمل على مدار 24 ساعة وصراف آلي وتنظيم الرحلات للضيوف.
Turquoise Residence by UI,,"هولهومالي
– اعرض على الخارطة",يقع Turquoise Residence by UI على بعد 1.1 كم من منتزه فيري تيرمينال، ويوفر أماكن إقامة مع خدمة الواي فاي المجانية في هولهومالي. تحتوي جميع الغرف على تلفزيون بشاشة مسطحة مع قنوات فضائية وحمام خاص.
ديتور بيتش فيو,9.6,"هانغناميدهو
– اعرض على الخارطة",يقع Detour Beach View في Hangnaameedhoo ويضم حديقة وتراس. ويضم مكان الإقامة مطعمًا وصالة مشتركة. وتتوفر خدمة الواي فاي المجانية. يمكن للضيوف في بيت الضيافة الاستمتاع بإفطار كونتيننتال أو بوفيه إفطار.
Moodhu Surf House,9.9,"هيمافوشي
– اعرض على الخارطة",يقع Moodhu Surf House في Himmafushi ويضم حديقة وتراس. ويوفر مكان الإقامة جهاز صراف آلي وخدمة الواي فاي المجانية. تحتوي جميع الغرف في بيت الضيافة على مكتب.
Club Blu Apartments,,"هولهومالي
– اعرض على الخارطة",تقع Club Blu Apartments في Hulhumale وتوفر منطقة شاطئ خاص. ويضم مكان الإقامة هذا مكتب استقبال يعمل على مدار الساعة، كما يوفر للضيوف مرافق للشواء. يوفر مكان الإقامة مطبخ مشترك وخدمة الواي فاي المجانية....
دوفولهامي ان,8.8,"با أتول
– اعرض على الخارطة",يقع Dhonfulhafi Inn بالقرب من الشاطئ، ويوفر أماكن إقامة هادئة ومريحة مع خدمة تنظيف الغرف يوميًا.
The Island Escape,,"جزيرة راسدو
– اعرض على الخارطة",يقع The Island Escape في راسدو، ويضم منطقة شاطئ خاص وخدمة الواي فاي المجانية، ويضم مكان الإقامة مطعمًا وحديقة. يوفر مكان الإقامة الصراف الآلي وخدمة حجز التذاكر وتنظيم الرحلات للضيوف.
منتجع وسبا سينتارا غراند آيلاند - شامل كلياً,8.7,"Machchafushi
– اعرض على الخارطة",يبعد منتجع الجزيرة المعزولة 25 دقيقة من ماليه عن طريق الجو، ويوفر مكان إقامة فخم مواجه للشاطئ وفوق المياه مع إطلالات رائعة على البحر، كما يضم سبا ومركز لليوغا في الموقع.
ريلاكس بيتش إن,8.0,"هولهومالي
– اعرض على الخارطة",يوفر ريلاكس بيتش إن غرف عصرية مكيفة مع واي فاي مجاني في جزيرة هولهولي على بعد 4 كم من مطار ماليه. ويضم مكان الإقامة سبا ومطعم صيني ومركز للرياضات المائية في الموقع.
Kudadoo Maldives Private Island – Luxury All inclusive,,"لْهلفياني أتول
– اعرض على الخارطة",يعتبر Kudadoo Maldives Private Island by Hurawalhi منتجعًا حصريًا حيث يضم 15 مكان إقامة شامل وجميعها تقع على البحر مع مسابح مزودة بتراس تبلغ مساحته 44 متر مربع.
Reposo Maldives,,"دارافاندهو
– اعرض على الخارطة",يوفر Reposo Maldives مكان إقامة في دارافانتهو، ويوفر مكان الإقامة هذا خدمة نقل مكوكية مجانية، كما يوفر للضيوف مطعمًا. يتوفر مكتب الجولات السياحية لمساعدة الضيوف في التخطيط ليومهم في الخارج.
