name,rate,location,description
Alma Tulum Hotel Boutique,8.8,"Zona Hotelera, تولوم
– اعرض على الخارطة","Alma Tulum Hotel Boutique offers accommodation in Tulum. The hotel has a year-round outdoor pool, and guests can enjoy a drink at the bar."
Casa Anzures,8.0,"بولانكو, مدينة ميكسيكو
– اعرض على الخارطة",يقع Casa Anzures في مكسيكو سيتي، ويوفر خدمة الواي فاي المجانية ودراجات مجانية وتراس. يوفر المبيت والإفطار تلفزيون بشاشة مسطحة وحمام خاص مع لوازم استحمام مجانية ومجفف شعر ودش.
Royal Solaris Cancun-All Inclusive,8.3,"منطقة الفنادق, كانكون
– اعرض على الخارطة",يقع هذا المنتجع على شاطئ البحر على بعد حوالي 15 دقيقة بالسيارة من مطار كانكون الدولي، ويوفر خدمات المساج وأنشطة ترفيهية ليلية.
Piedra Viva Penthouse,,"Centro, بلايا ديل كارمن
– اعرض على الخارطة",يقع Piedra Viva Penthouse في حي 5th Avenue في بلايا ديل كارمن على بعد 2.4 كم من محطة حافلات ADO الدولية ويوفر لضيوفه تكييف ومسبح في الهواء الطلق وخدمة الواي فاي المجانية.
Las Palmas Luxury Villas,9.0,"زيهواتانيجو
– اعرض على الخارطة",يوفر Las Palmas Luxury Villas أماكن إقامة على شاطئ البحر في زيهواتانيجو. ويضم مكان الإقامة مطعمًا ومنطقة شاطئ خاص. وتتوفر خدمة الواي فاي المجانية ومواقف خاصة للسيارات في الفندق.
Spirit Holbox,8.6,"جزيرة هول بوكس
– اعرض على الخارطة",Spirit Holbox is offering accommodation in Holbox Island. This 4-star hotel offers a private beach area and a 24-hour front desk. A tour desk can provide information on the area.
Hotel Las Golondrinas,8.8,"Oaxaca Historic Centre, مدينة أواكساكا
– اعرض على الخارطة",يقع فندق Las Golondrinas في وسط أواكساكا التاريخي في مدينة أواكساكا، ويوفر أماكن إقامة مع مرافق ترفيهية تشمل حديقة.
Best Beach Apartments - Cancun Plaza,8.5,"منطقة الفنادق, كانكون
– اعرض على الخارطة",تقع شقق Best Beach - Cancun Plaza على بُعد 10 كم من مركز لا إيسلا للتسوق، وتوفر مكان إقامة مكيف مع فناء وخدمة الواي فاي المجانية، يحتوي مكان الإقامة على جهاز تلفزيون بشاشة مسطحة وحمام خاص مع دش ولوازم...
La Luciernaga Hostal,8.3,"مازونتي
– اعرض على الخارطة",يقع La Luciernaga Hostal في مازونتي وعلى بعد 300 م من شاطئ مازونتي ويضم حديقة وغرف لغير المدخنين وخدمة الواي فاي المجانية.
Casa Mexicana,7.1,"Puerto Juarez, كانكون
– اعرض على الخارطة",يقع Casa Mexicana على بعد 1.6 كم من شارع بونامباك وبجوار غران بويرتو، وهو تراس عبّارات الركاب الموصلة إلى جزيرة موخيريس. ويضم مسبحا في الهواء الطلق وبالابا مع مرافق الشواء وتراس على البحر.
Beautiful Beachfront Condo,9.7,"بورتو بيناسكو
– اعرض على الخارطة",يضم Beautiful Beachfront Condo منطقة شاطئ خاص ويوفر مكان إقامة في بويرتو بيناسو مع خدمة الواي فاي المجانية وإطلالات على البحر، تحتوي هذه الشقة على مسبح في الهواء الطلق.
Costa Club Punta Arena,7.8,"Las Glorias-North Hotel Area, بويرتو فايارتا
– اعرض على الخارطة","Located 2 minutes from beach access and within a 10-minute walk of downtown Puerto Vallarta, Mexico, this resort features 3 outdoor pools, 1 kid's pool, 1 solarium, 2 on-site restaurants, and a fast..."
Casa Loma de Guadalupe,9.5,"ألاموس
– اعرض على الخارطة",يوفر Casa Loma de Guadalupe مرافق للشواء، فضلاً عن مكان إقامة مع مطبخ في Álamos. وتتوفر خدمة الواي فاي المجانية.
Hotel Oasis,8.2,"لوريتو
– اعرض على الخارطة",يقع فندق Oasis على شاطئ لوريتو، على بُعد 10 دقائق سيرًا على الأقدام من ساحة بلازا سيفيكا الرئيسية، ويضم منطقة شاطئ خاص ونادي شاطئ ومسبحًا في الهواء الطلق.
Cabañas Cinco Lagos,8.2,"Santiago
– اعرض على الخارطة",يقع Cabañas Cinco Lagos في Parque Nacional Laguna de Montebello، ويضم حديقة. تحتوي جميع الوحدات على تلفزيون بشاشة مسطحة مع قنوات فضائية. وتضم بعض الوحدات تراس و/أو شرفة مع إطلالات على البحيرة.
Cabañas Islas de Tziscao,9.5,"Santiago
– اعرض على الخارطة",يقع Cabañas Islas de Tziscao في سانتياغو، ويوفر أماكن إقامة مع خدمة الواي فاي المجانية وتلفزيون بشاشة مسطحة. وتضم بعض الوحدات تراس و/أو شرفة، يمكن الاستمتاع بصيد الأسماك في مكان قريب.
سيكريتس ذا فاين كانكون الشامل كليًا - للبالغين فقط,9.2,"منطقة الفنادق, كانكون
– اعرض على الخارطة",يتميز منتجع وسبا ذا فاين كانكون الحائز على تنصيف AAA Four Diamond بإطلالات على البحر الكاريبي وبحيرات نيتشوبيه الشاطئية ويقع في جادة كوكولكان.
Hotel Fortin Plaza,8.4,"مدينة أواكساكا
– اعرض على الخارطة",يقع هذا الفندق في المكسيك، ويوفر النقل المجاني إلى وسط مدينة أواكساكا. تتوفر خدمة الواي فاي في الفندق مع مسبح دافئ في الهواء الطلق ومطعم.
Fiesta Inn Plaza Central Aeropuerto,8.4,"مدينة ميكسيكو
– اعرض على الخارطة","Offering a restaurant, Fiesta Inn Plaza Central Aeropuerto is located inside Plaza Central Shopping Mall, 3.6 km from Palace of Sports and from Foro Sol, concert venue."
حياة ريجنسي مكسيكو سيتي,9.1,"بولانكو, مدينة ميكسيكو
– اعرض على الخارطة",يقع Hyatt Regency Mexico City بجوار متنزه تشابولتيبيك في حي بولانكو الأنيق، ويضم غرف عصرية أنيقة و3 مطاعم في الموقع وبارين. كما يضم مركز لرجال الأعمال.
City Express Plus Santa Fe,7.8,"Santa Fe, مدينة ميكسيكو
– اعرض على الخارطة",يقع City Express Plus Santa Fe على بعد كيلومترواحد من مول التسوق Santa Fe وعلى بعد 15 دقيقة بالسيارة من مركز المؤتمرات بانامكس. ويضم جيم ومكتب جولات سياحية ويوفر خدمة الواي فاي مجانًا في جميع المناطق....
City Express La Paz,8.1,"لاباز
– اعرض على الخارطة",يضم City Express La Paz مسبحًا في الهواء الطلق ومركزًا للياقة البدنية، ويقدم الإفطار مجانًا، ويقع على بُعد 500 متر من المحيط، ويبعُد مسافة 5 كم عن متحف بالينا.
Las Brisas Huatulco,8.7,"سانتا كروز هواتولكو
– اعرض على الخارطة",This Mexico resort is located near Tangolunda Bay and is a 5-minute drive from the Tangolunda golf course. Four private beaches and a full-service spa are available at the resort.
Melody Maker Cancún,8.3,"منطقة الفنادق, كانكون
– اعرض على الخارطة",يقع Melody Maker Cancún في منطقة زونا هوتيليرا في كانكون وعلى بعد 500 متر من مركز لا إيسلا للتسوق، ويوفر مكتب استقبال يعمل على مدار الساعة ومطعم للضيوف، بالإضافة لمركز سبا والترفيه المسائي وخدمة...
Playa Canek Beachfront Eco Hotel,7.8,"Zona Hotelera, تولوم
– اعرض على الخارطة","Offering a private beach area, Playa Canek Boutique Eco Hotel is a rustic-style property set in the beaches of Tulum, 10 minutes’ drive from the town centre."
Holiday Inn Mexico City - Trade Center,8.1,"مدينة ميكسيكو
– اعرض على الخارطة",يقع هذا الفندق على بعد 5 دقائق بالسيارة من مركز التجارة العالمي في مدينة مكسيكو سيتي وحديقة حيوان تشابولتيبيك. ويقدم سبا في الموقع ومطعمًا وجيم. وتتميز الغرف العصرية بخدمة الواي فاي مجانًا.
Beachfront Hotel La Palapa - Adults Only,8.9,"جزيرة هول بوكس
– اعرض على الخارطة","Offering a restaurant and a private beach area, Beachfront Hotel La Palapa is located in Holbox Island, and boasts a rustic-style décor. Free WiFi access is available."
La Valise Tulum,9.5,"Zona Hotelera, تولوم
– اعرض على الخارطة",يُعد لا فالايس أفضل فندق بوتيكي على الشاطئ في مدينة تولوم - حيث إنه ملاذ مثالي شاطئ وسط الغابات مع غرفه الجميلة والإطلالات الخلابة على واجهة الشاطئ، مما يجعل الإقامة أكثر رائعة على الشاطئ في مدينة...
Hotel Huaxteca Inn,8.9,"سيوداد فاليس
– اعرض على الخارطة",يوفر فندق Huaxteca Inn خدمة الواي فاي المجانية وإطلالات على الحديقة في سيوداد فاليس، تحتوي جميع الغرف على تلفزيون بشاشة مسطحة مع قنوات الكابل وحمام خاص.
