name,location,rating,description
فيلا أورشليم,"القدس الشرقية, القدس
– اعرض على الخارطة",جيد,تقع Jerusaelm Villa في القدس، وتوفر مكان إقامة مع منطقة جلوس ومطبخ. وتتوفر خدمة الواي فاي المجانية. تحتوي الوحدات على شرفة وتلفزيون بشاشة مسطحة وحمام خاص مع لوازم استحمام مجانية.
Boutique Haneviim - Luxury in the Court,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Boutique Haneviim - Luxury in the Court في منطقة وسط مدينة القدس في القدس ويتميز بتراس، يمكن للضيوف المقيمين في هذه الشقة الوصول إلى شرفة.
Amazing Studio Apartment in the Center,"القدس الغربية, القدس
– اعرض على الخارطة",نقاط التعليقات,تقع Amazing Studio Apartment in the Center على بعد 2.3 كم من الحائط الغربي وعلى بعد 2.6 كم من كنيسة جميع الأمم وتتميز بمكان إقامة في القدس، تحتوي جميع الوحدات على مطبخ صغير مجهز بالكامل، مما يسمح...
Ben Yehuda Suit,"القدس الغربية, القدس
– اعرض على الخارطة",,يتمتع Ben Yehuda Suit بموقع في القدس، على بعد 2.7 كم من الحائط الغربي وعلى بعد 2.9 كم من كنيسة جميع الأمم. يقع مكان الإقامة هذا على بعد 3 كم من حديقة الجثمانية.
David's Village,"القدس الغربية, القدس
– اعرض على الخارطة",,تقع David's Village على بعد 2.4 كم من الحائط الغربي وتوفر خدمة الواي فاي مجاناً وتوفر أماكن إقامة في وسط مدينة القدس، كما يتوفر مطبخ مجهز بغسالة صحون في بعض الوحدات، تقع كنيسة جميع الأمم على بعد 2.5...
Spring apartment Bahar nissim Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",ممتاز,تقع شقة Spring bahar nissim Jerusalem في منطقة وسط مدينة القدس على بعد 3.8 كم من الحائط الغربي وعلى بعد 5 كم من كنيسة جميع الأمم وتوفر تراس، وتتوفر خدمة الواي فاي المجانية.
Mishkenot Haoma Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",استثنائي,يقع Mishkenot Haoma Jerusalem في القدس. يمكن للضيوف المقيمين في هذه الشقة الوصول إلى مطبخ مجهز بالكامل. تحتوي هذه الشقة المكيفة على 4 غرف نوم وحمامين مع حوض استحمام ومجفف شعر.
Penthouse on Haneviim,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Penthouse on Haneviim في وسط مدينة القدس على بعد 2.5 كم من كنيسة جميع الأمم و2.6 كم من حديقة الجثمانية، وهو مكان إقامة يوفر إطلالات على المدينة. يقع مكان الإقامة على بعد 2.6 كم من قبة الصخرة.
Holyland Apartments,"القدس الغربية, القدس
– اعرض على الخارطة",جيد,تقع شقق Holyland ذات الخدمة الذاتية على بعد 10 دقائق بالسيارة من وسط القدس. وتتوفر خدمة الواي فاي المجانية. توفر الشقة تكييف وشرفة وفناء.
جيروزاليم لايتس,"وسط مدينة القدس, القدس
– اعرض على الخارطة",نقاط التعليقات,يقع Jerusalem Lights في القدس على بعد 1.9 كم من كنيسة جميع الأمم و2 كم من حديقة الجثمانية، ويوفر خدمة الواي فاي المجانية. يقع مكان الإقامة على بعد 2 كم من قبة الصخرة.
Apartment in Jerusalem,"القدس الغربية, القدس
– اعرض على الخارطة",جيد,تقع Apartment in Jerusalem على بعد 3.8 كم من الحائط الغربي وعلى بعد 4.1 كم من كنيسة جميع الأمم في القدس، وتوفر مكان إقامة مع خدمة الواي فاي المجانية ومطبخ صغير.
Sweet location - Jaffa 84,"القدس الغربية, القدس
– اعرض على الخارطة",استثنائي,يقع Sweet location - Jaffa 84 على بعد 3.8 كم من كنيسة جميع الأمم في القدس، ويوفر مكان إقامة مع مطبخ. يوفر مكان الإقامة هذا إطلالات على المدينة، ويضم شرفة.
King David's Inn,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع King David's Inn في القدس على بعد حوالي 3.5 كم من الحائط الغربي، ويضم تراسًا ويوفر خدمة الواي فاي المجانية.
استوديو الشيخ,"القدس الشرقية, القدس
– اعرض على الخارطة",رائع,يقع Studio E-Sheikh في القدس. وتتوفر خدمة الواي فاي المجانية. تم تجهيز كل وحدة مع تراس وتلفزيون بشاشة مسطحة مع قنوات فضائية ومنطقة جلوس ومطبخ مجهز جيدا وحمام خاص مع بيديت ومجفف شعر.
Luxurious studio unit in a super central location,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Luxurious studio unit in a super central location في وسط مدينة القدس على بعد 3.5 كم من كنيسة جميع الأمم، وهو مكان إقامة يوفر إطلالات على المدينة. تقع هذه الشقة على بعد 3.6 كم من حديقة الجثمانية.
Over-the-Grapevines,"القدس الغربية, القدس
– اعرض على الخارطة",,يقع Over-the-Grapevines في حي عين كريم في القدس على بعد 5 كم فقط من نموذج مدينة القدس، ويوفر لضيوفه تكييف وتراس وخدمة الواي فاي المجانية. يقع مكان الإقامة هذا على بعد 9 كم من الحائط الغربي.
فندق Jerusalem Castle,"القدس الغربية, القدس
– اعرض على الخارطة",جيد,يقع فندق Jerusalem Castle في مدينة القدس، ويضم مكتب استقبال يعمل على مدار 24 ساعة. كما يبعد مكان الإقامة مسافة كيلومتر واحد عن مركز ماميلا التجاري حيث توجد العديد من المطاعم والمتاجر والمقاهي.
3 bedroom Nachlaot,"القدس الغربية, القدس
– اعرض على الخارطة",نقاط التعليقات,يقع 3 bedroom Nachlaot في حي وسط مدينة القدس على بعد 2.7 كم من الحائط الغربي. يمكن للضيوف المقيمين في هذه الشقة استخدام خدمة الواي فاي المجانية ومطبخ مجهز بالكامل.
Tantur Hills Hotel,"القدس
– اعرض على الخارطة",جيد جداً,يوفر فندق توتور هيلز مكان إقامة في القدس. يقع الفندق على بعد حوالي 8 كم من الحائط الغربي، ويوفر خدمة الواي فاي المجانية، كما يقع على بعد 8 كم من نموذج مدينة القدس.
King David's Crown / Keter David,"القدس الغربية, القدس
– اعرض على الخارطة",,يتميز King David's Crown / Keter David بموقع جذاب في القدس الغربية من القدس على بعد 2.8 كم من الحائط الغربي ويضم حديقة، يمكن للضيوف المقيمين في هذه الشقة الوصول إلى مطبخ مجهز بالكامل.
FeelHome - HaNevi'im,"القدس الغربية, القدس
– اعرض على الخارطة",جيد,يقع Feelhome - Hanevi'im في وسط مدينة القدس، على مقربة من ماميلا المفتوحة مول، ويضم حديقة. وتتوفر خدمة الواي فاي المجانية.
Sweet Inn - Shlomo Molcho 7,"القدس الغربية, القدس
– اعرض على الخارطة",جيد جداً,يقع Sweet Inn - Shlomo Molcho 7 على بعد حوالي 3.2 كم من الحائط الغربي، ويوفر مكان إقامة مع تراس وإطلالات على الحديقة. ويمكن للضيوف المقيمين في هذه الشقة استخدام خدمة الواي فاي المجانية وفناء.
Luxurious flat in residential area,"القدس الغربية, القدس
– اعرض على الخارطة",,تقع Luxurious flat in residential area في القدس على بعد 5 كم من نموذج مدينة القدس وعلى بعد 8 كم من الحائط الغربي وتوفر تكييف الهواء، تقع هذه الشقة على بعد 8 كم من كنيسة جميع الأمم وعلى بعد 8 كم من...
